,year,month,intent,police,sex,age,race,hispanic,place,education
441,2012,6,Homicide,0,F,29,White,100,Home,Less than HS
442,2012,6,Homicide,0,M,42,White,100,Home,HS/GED
443,2012,6,Homicide,0,M,20,Black,100,Home,Less than HS
444,2012,6,Homicide,0,F,18,White,100,Home,Some college
445,2012,6,Suicide,0,M,55,White,100,Home,Less than HS
446,2012,6,Homicide,0,M,20,Black,100,Home,Some college
447,2012,6,Suicide,0,M,82,White,100,Home,BA+
448,2012,5,Homicide,0,M,27,Black,100,Trade/service area,HS/GED
449,2012,4,Suicide,0,F,36,White,100,Other unspecified,Some college
450,2012,6,Suicide,0,M,49,White,100,Home,BA+
451,2012,6,Suicide,0,M,43,White,100,Home,HS/GED
452,2012,6,Homicide,0,M,50,White,100,Other unspecified,HS/GED
453,2012,6,Suicide,0,M,80,White,100,Home,BA+
454,2012,6,Suicide,0,M,63,White,100,Home,Some college
455,2012,6,Suicide,0,F,28,White,100,Other unspecified,HS/GED
456,2012,6,Suicide,0,M,35,White,100,Other unspecified,Less than HS
457,2012,5,Homicide,0,M,31,White,100,Street,HS/GED
458,2012,5,Suicide,0,F,45,White,100,Home,Less than HS
459,2012,6,Homicide,0,M,24,Black,100,Other specified,Less than HS
460,2012,6,Homicide,0,F,65,Black,100,Home,HS/GED
461,2012,5,Homicide,0,M,17,Black,100,Street,Less than HS
462,2012,6,Suicide,0,F,48,White,100,Home,BA+
463,2012,5,Accidental,0,F,25,White,100,Other unspecified,Some college
464,2012,6,Suicide,0,M,58,White,100,Home,HS/GED
465,2012,6,Suicide,0,M,65,White,100,Home,Some college
466,2012,6,Suicide,0,M,20,White,100,Street,HS/GED
467,2012,6,Suicide,0,M,60,White,100,Home,Some college
468,2012,6,Suicide,0,M,66,White,100,Home,HS/GED
469,2012,6,Suicide,0,M,75,White,100,Home,Less than HS
470,2012,5,Homicide,0,M,58,Black,100,Street,Some college
471,2012,6,Homicide,0,F,54,Black,100,Home,HS/GED
472,2012,5,Suicide,0,M,56,White,100,Home,Some college
473,2012,6,Homicide,0,M,23,Black,100,Home,HS/GED
474,2012,6,Homicide,0,M,25,Black,100,Street,HS/GED
475,2012,6,Suicide,0,M,69,White,100,Home,BA+
476,2012,6,Homicide,0,M,34,Black,100,Other specified,Less than HS
477,2012,6,Homicide,0,M,22,Black,100,Home,Less than HS
478,2012,6,Suicide,0,M,43,White,100,Home,HS/GED
479,2012,6,Suicide,0,M,19,White,100,Home,HS/GED
480,2012,5,Homicide,0,M,38,Black,100,Home,Some college
481,2012,6,Suicide,0,F,61,White,100,Home,Some college
482,2012,7,Suicide,0,M,65,White,100,Home,HS/GED
483,2012,6,Suicide,0,M,72,White,100,Home,HS/GED
484,2012,6,Homicide,0,M,33,Black,100,Other unspecified,Less than HS
485,2012,6,Homicide,0,M,33,Black,100,Home,Less than HS
486,2012,6,Suicide,0,M,39,White,100,Other unspecified,HS/GED
487,2012,6,Homicide,0,M,59,White,100,Home,Less than HS
488,2012,7,Suicide,0,M,29,White,100,Home,Some college
489,2012,5,Suicide,0,M,37,White,100,Other specified,Some college
490,2012,7,Suicide,0,M,66,White,100,Home,BA+
491,2012,6,Suicide,0,M,75,White,100,Street,HS/GED
492,2012,7,Homicide,0,F,20,Black,100,Other specified,Some college
493,2012,6,Suicide,0,F,51,White,100,Home,BA+
494,2012,6,Homicide,0,M,31,Black,100,School/instiution,Less than HS
495,2012,4,Homicide,0,F,5,White,100,Home,NA
496,2012,7,Homicide,0,F,40,White,100,Home,Some college
497,2012,7,Homicide,0,M,55,White,100,Home,HS/GED
498,2012,6,Homicide,0,M,22,Black,100,Street,Less than HS
499,2012,6,Suicide,0,M,56,White,100,Home,HS/GED
500,2012,7,Suicide,0,M,29,White,100,Home,HS/GED
501,2012,7,Homicide,0,M,63,Black,100,Home,Some college
502,2012,7,Suicide,0,M,79,White,100,Home,HS/GED
503,2012,4,Homicide,0,M,20,Black,100,Home,Less than HS
504,2012,7,Suicide,0,M,17,White,100,Home,Less than HS
505,2012,6,Homicide,0,M,28,Black,100,Street,Less than HS
506,2012,7,Suicide,0,M,69,White,100,Home,Less than HS
507,2012,7,Suicide,0,M,18,White,100,Home,Some college
508,2012,7,Suicide,0,M,45,White,100,Home,HS/GED
509,2012,6,Homicide,0,M,25,Black,100,Street,HS/GED
510,2012,6,Suicide,0,M,48,Black,100,Trade/service area,HS/GED
511,2012,6,Homicide,0,M,30,Black,100,Home,HS/GED
512,2012,6,Suicide,0,F,54,White,100,Home,HS/GED
513,2012,6,Homicide,0,M,57,Black,100,Home,HS/GED
514,2012,7,Suicide,0,M,50,White,100,Home,Less than HS
515,2012,6,Homicide,0,M,22,Black,100,Home,Less than HS
516,2012,7,Suicide,0,M,81,White,100,Other unspecified,Some college
517,2012,7,Suicide,0,F,49,White,100,Home,HS/GED
518,2012,6,Suicide,0,M,44,White,100,Home,BA+
519,2012,7,Suicide,0,M,80,White,100,Home,BA+
520,2012,7,Homicide,0,M,18,Black,100,Other unspecified,Less than HS
521,2012,7,Suicide,0,M,52,White,100,Street,HS/GED
522,2012,7,Suicide,0,M,54,White,100,Home,HS/GED
523,2012,7,Suicide,0,F,41,White,100,Home,Some college
524,2012,6,Suicide,0,M,81,White,100,Home,Less than HS
525,2012,7,Suicide,0,M,91,White,100,Home,HS/GED
526,2012,7,Homicide,0,M,19,White,100,Street,HS/GED
527,2012,6,Suicide,0,M,40,White,100,Home,HS/GED
528,2012,7,Homicide,0,F,25,Black,100,Home,HS/GED
529,2012,6,Suicide,0,M,17,White,100,Home,Less than HS
530,2012,6,Homicide,0,M,22,Black,100,Street,Less than HS
531,2012,7,Suicide,0,M,28,White,100,Home,Some college
532,2012,7,Homicide,0,M,50,White,100,Street,Less than HS
533,2012,7,Suicide,0,M,48,White,100,Home,HS/GED
534,2012,7,Suicide,0,M,27,White,100,Home,Some college
535,2012,7,Homicide,0,M,19,Black,100,Other specified,HS/GED
536,2012,7,Suicide,0,M,56,White,100,Home,HS/GED
537,2012,6,Suicide,0,F,37,White,100,Home,Some college
538,2012,7,Suicide,0,M,73,White,100,Home,Less than HS
539,2012,7,Homicide,0,M,65,Black,100,Home,Less than HS
540,2012,7,Suicide,0,M,27,White,100,Home,BA+
541,2012,7,Suicide,0,M,40,White,100,Home,HS/GED
542,2012,7,Suicide,0,M,43,White,100,Home,HS/GED
543,2012,7,Suicide,0,M,45,White,100,Home,Some college
544,2012,7,Accidental,0,M,59,White,100,Other unspecified,HS/GED
545,2012,7,Suicide,0,M,66,White,100,Home,HS/GED
546,2012,7,Suicide,0,M,65,Black,100,Home,HS/GED
547,2012,6,Suicide,0,M,33,Asian/Pacific Islander,100,Other unspecified,Some college
548,2012,7,Homicide,0,M,37,White,100,Home,Some college
549,2012,7,Suicide,0,M,71,White,100,Home,HS/GED
550,2012,7,Suicide,0,M,38,White,100,Street,Less than HS
551,2012,8,Suicide,0,F,52,White,100,Home,Some college
552,2012,8,Suicide,0,M,89,White,100,Home,HS/GED
553,2012,7,Homicide,0,M,28,Black,100,Trade/service area,Some college
554,2012,6,Suicide,0,M,57,White,100,Home,Some college
555,2012,7,Homicide,0,F,46,Black,100,Other unspecified,HS/GED
556,2012,7,Homicide,0,M,12,Black,100,Home,Less than HS
557,2012,8,Suicide,0,M,89,White,100,Home,BA+
558,2012,7,Suicide,0,M,20,White,100,Home,HS/GED
559,2012,7,Suicide,0,F,38,White,100,Home,BA+
560,2012,7,Homicide,0,M,25,Black,100,Street,HS/GED
561,2012,7,Accidental,0,M,53,White,100,Home,HS/GED
562,2012,7,Homicide,0,F,41,Black,100,Home,HS/GED
563,2012,8,Suicide,0,M,79,White,100,Home,Some college
564,2012,8,Homicide,0,F,55,White,100,Street,Some college
565,2012,7,Homicide,0,M,42,Black,100,Street,Some college
566,2012,8,Suicide,0,M,49,White,100,Home,HS/GED
567,2012,7,Homicide,0,M,80,Black,100,Home,BA+
568,2012,7,Suicide,0,M,50,White,100,Home,Less than HS
569,2012,8,Homicide,0,F,73,Black,100,Home,HS/GED
570,2012,7,Suicide,0,F,49,White,100,Other unspecified,HS/GED
571,2012,8,Suicide,0,F,48,White,100,Home,HS/GED
572,2012,8,Suicide,0,M,64,White,100,Home,HS/GED
573,2012,8,Suicide,0,M,65,White,100,Home,Some college
574,2012,8,Suicide,0,M,61,White,100,Trade/service area,HS/GED
575,2012,8,Homicide,0,M,20,White,100,Other specified,Some college
576,2012,8,Homicide,0,M,59,White,100,Other specified,Some college
577,2012,7,Suicide,0,F,31,White,100,Other unspecified,Less than HS
578,2012,6,Homicide,0,M,38,Black,100,Other unspecified,Some college
579,2012,7,Suicide,0,M,83,White,100,Home,Less than HS
580,2012,8,Suicide,0,M,29,White,100,Home,Less than HS
581,2012,3,Homicide,0,M,34,Black,100,Home,Less than HS
582,2012,8,Suicide,0,F,46,White,100,Home,Less than HS
583,2012,8,Homicide,0,F,31,White,100,Other specified,Less than HS
584,2012,8,Suicide,0,M,84,Black,100,Home,HS/GED
585,2012,7,Suicide,0,F,48,Black,100,Home,HS/GED
586,2012,7,Suicide,0,M,41,White,100,Other unspecified,Some college
587,2012,8,Suicide,0,M,58,White,100,Other specified,Less than HS
588,2012,8,Suicide,0,F,31,White,100,Other specified,Some college
589,2012,8,Suicide,0,F,65,White,100,Home,HS/GED
590,2012,8,Suicide,0,M,52,White,100,Home,Less than HS
591,2012,8,Homicide,0,M,72,White,100,Home,Some college
592,2012,7,Suicide,0,M,75,White,100,Home,HS/GED
593,2012,8,Homicide,0,M,52,Black,100,Other specified,HS/GED
594,2012,8,Suicide,0,M,17,Black,100,Home,HS/GED
595,2012,8,Suicide,0,M,52,White,100,Home,BA+
596,2012,8,Suicide,0,M,55,White,100,Home,Less than HS
597,2012,8,Suicide,0,F,49,White,100,Home,HS/GED
598,2012,6,Homicide,0,M,35,Black,100,Home,Some college
599,2012,7,Suicide,0,M,65,White,100,Home,Less than HS
600,2012,8,Suicide,0,M,63,White,100,Other unspecified,Less than HS
601,2012,8,Suicide,0,F,53,Black,100,Home,Less than HS
602,2012,8,Suicide,0,M,77,White,100,Home,BA+
603,2012,8,Suicide,0,M,52,White,100,Street,Some college
604,2012,8,Homicide,0,M,42,Hispanic,211,Street,Less than HS
605,2012,7,Homicide,0,M,32,Black,100,Home,HS/GED
606,2012,8,Suicide,0,M,61,White,100,Other unspecified,Less than HS
607,2012,7,Suicide,0,F,27,White,100,Home,BA+
608,2012,8,Homicide,0,M,53,Black,100,Street,HS/GED
609,2012,8,Suicide,0,M,73,White,100,Street,BA+
610,2012,8,Suicide,0,M,23,White,100,Home,HS/GED
611,2012,8,Accidental,0,M,61,White,100,Home,Less than HS
612,2012,8,Suicide,0,M,82,White,100,Home,HS/GED
613,2012,8,Suicide,0,M,28,White,100,Home,HS/GED
614,2012,8,Suicide,0,M,22,White,100,Home,BA+
615,2012,5,Homicide,0,M,28,Black,100,Other unspecified,Some college
616,2012,8,Suicide,0,M,64,Black,100,Home,HS/GED
617,2012,8,Homicide,0,F,33,White,100,Home,HS/GED
618,2012,8,Suicide,0,M,55,White,100,Home,Some college
619,2012,8,Suicide,0,F,62,White,100,Home,Less than HS
620,2012,8,Homicide,0,M,12,Black,100,Home,Less than HS
621,2012,7,Suicide,0,M,63,White,100,Home,Less than HS
622,2012,8,Suicide,0,M,29,White,100,Street,HS/GED
623,2012,9,Suicide,0,M,47,White,100,Home,HS/GED
624,2012,8,Suicide,0,F,78,White,100,Home,Less than HS
625,2012,8,Suicide,0,M,24,White,100,School/instiution,HS/GED
626,2012,8,Suicide,0,M,65,White,100,Home,HS/GED
627,2012,8,Suicide,0,M,60,White,100,Home,Less than HS
628,2012,9,Suicide,0,M,55,White,100,Home,HS/GED
629,2012,8,Accidental,0,M,34,White,100,Home,HS/GED
630,2012,8,Homicide,0,M,22,Black,100,Street,HS/GED
631,2012,9,Suicide,0,M,46,White,100,Farm,Less than HS
632,2012,9,Suicide,0,M,63,White,100,Home,Less than HS
633,2012,9,Suicide,0,M,34,White,100,Home,HS/GED
634,2012,9,Homicide,0,M,28,Black,100,Other specified,HS/GED
635,2012,6,Homicide,1,M,22,Black,100,NA,HS/GED
636,2012,9,Suicide,0,M,54,White,100,Home,Less than HS
637,2012,9,Suicide,0,M,82,Black,100,Home,Some college
638,2012,8,Homicide,0,M,36,Black,100,Home,Less than HS
639,2012,8,Suicide,0,M,62,White,100,Home,BA+
640,2012,9,Suicide,0,M,59,White,100,Home,HS/GED
641,2012,9,Suicide,0,M,30,White,100,Home,Some college
642,2012,9,Homicide,0,M,22,White,100,Home,HS/GED
643,2012,9,Suicide,0,M,37,Black,100,Home,Less than HS
644,2012,9,Suicide,0,M,28,White,100,Other specified,Some college
645,2012,9,Homicide,0,M,52,Black,100,Street,HS/GED
646,2012,9,Homicide,0,F,24,Black,100,Street,Less than HS
647,2012,9,Suicide,0,F,52,White,100,Home,Some college
648,2012,9,Homicide,0,M,41,Black,100,Other unspecified,Less than HS
649,2012,9,Suicide,0,M,60,White,100,Other unspecified,Some college
650,2012,9,Suicide,0,M,24,White,100,Home,Less than HS
651,2012,8,Homicide,0,M,21,Black,100,Street,HS/GED
652,2012,9,Suicide,0,M,34,White,100,Home,HS/GED
653,2012,8,Suicide,0,M,71,White,100,Street,BA+
654,2012,9,Suicide,0,M,18,White,100,Home,HS/GED
655,2012,9,Suicide,0,M,54,White,100,Home,Less than HS
656,2012,9,Suicide,0,M,37,White,100,Home,HS/GED
657,2012,9,Homicide,0,M,20,Black,100,Street,HS/GED
658,2012,9,Homicide,0,M,25,Black,100,Home,HS/GED
659,2012,7,Homicide,0,M,50,Black,100,Home,HS/GED
660,2012,8,Homicide,0,M,29,Black,100,Home,HS/GED
661,2012,9,Suicide,0,F,49,White,100,Other unspecified,HS/GED
662,2012,9,Suicide,0,M,22,White,100,Home,Some college
663,2012,9,Homicide,0,M,22,White,100,Home,Some college
664,2012,9,Homicide,0,F,4,Black,100,Home,NA
665,2012,8,Suicide,0,M,30,White,100,Home,Less than HS
666,2012,9,Homicide,0,M,41,White,100,Home,NA
667,2012,8,Suicide,0,M,50,White,100,Other unspecified,Less than HS
668,2012,9,Suicide,0,M,64,White,100,Other unspecified,HS/GED
669,2012,8,Suicide,0,M,38,White,100,Home,HS/GED
670,2012,9,Suicide,0,M,19,White,100,Home,HS/GED
671,2012,7,Suicide,0,M,67,White,100,Other unspecified,BA+
672,2012,9,Suicide,0,M,82,White,100,Home,BA+
673,2012,8,Homicide,0,M,40,Black,100,Trade/service area,Less than HS
674,2012,9,Suicide,0,M,61,White,100,Home,BA+
675,2012,9,Suicide,0,M,20,White,100,Home,HS/GED
676,2012,9,Suicide,0,M,46,White,100,Home,HS/GED
677,2012,9,Homicide,0,M,53,Black,100,Home,Less than HS
678,2012,9,Suicide,0,M,43,White,100,Trade/service area,HS/GED
679,2012,9,Homicide,0,F,43,White,100,Trade/service area,HS/GED
680,2012,8,Suicide,0,M,64,White,100,Other unspecified,Less than HS
681,2012,9,Homicide,0,M,56,Black,100,Street,HS/GED
682,2012,8,Homicide,0,M,20,Black,100,Other unspecified,Less than HS
683,2012,9,Suicide,0,M,65,White,100,Home,Some college
684,2012,9,Undetermined,0,M,75,White,100,Other unspecified,BA+
685,2012,8,Suicide,0,M,39,White,100,Other unspecified,Some college
686,2012,9,Suicide,0,F,77,Black,100,Home,Less than HS
687,2012,9,Homicide,0,M,23,Black,100,Home,HS/GED
688,2012,8,Suicide,0,M,74,White,100,Home,HS/GED
689,2012,9,Suicide,0,M,71,White,100,Home,BA+
690,2012,9,Suicide,0,F,35,White,100,Home,HS/GED
691,2012,9,Suicide,0,F,21,White,100,Home,Some college
692,2012,9,Homicide,0,M,22,Black,100,Home,HS/GED
693,2012,9,Suicide,0,M,76,Black,100,Other unspecified,HS/GED
694,2012,9,Homicide,0,F,22,Black,100,Other unspecified,HS/GED
695,2012,9,Suicide,0,M,83,White,100,Home,Less than HS
696,2012,9,Homicide,0,M,39,Black,100,Street,Less than HS
697,2012,9,Homicide,0,F,17,White,100,Home,HS/GED
698,2012,9,Suicide,0,F,40,White,100,Home,HS/GED
699,2012,9,Suicide,0,M,37,White,100,Sports,Some college
700,2012,9,Homicide,0,M,39,Black,100,Home,HS/GED
701,2012,9,Suicide,0,M,20,White,100,Home,HS/GED
702,2012,9,Undetermined,0,M,22,White,100,Street,Some college
703,2012,9,Suicide,0,F,43,White,100,Home,BA+
704,2012,9,Suicide,0,M,46,White,100,Home,HS/GED
705,2012,9,Suicide,0,M,27,White,100,Home,HS/GED
706,2012,9,Suicide,0,M,54,Black,100,Home,Less than HS
707,2012,9,Suicide,0,M,55,White,100,Home,HS/GED
708,2012,7,Suicide,0,M,37,Black,100,Home,Some college
709,2012,9,Suicide,0,M,80,White,100,Home,HS/GED
710,2012,9,Homicide,0,F,21,Black,100,Home,Less than HS
711,2012,8,Homicide,0,M,64,White,100,Home,BA+
712,2012,9,Homicide,0,M,33,Black,100,Home,Some college
713,2012,9,Homicide,0,M,44,Black,100,Other unspecified,HS/GED
714,2012,9,Suicide,0,F,52,White,100,Home,HS/GED
715,2012,9,Homicide,0,F,42,Black,100,Street,Some college
716,2012,9,Homicide,0,M,48,Black,100,Other unspecified,HS/GED
717,2012,10,Suicide,0,M,63,White,100,Street,Some college
718,2012,10,Suicide,0,M,55,White,100,Home,BA+
719,2012,10,Suicide,0,F,58,White,100,Home,BA+
720,2012,9,Homicide,0,F,61,White,100,Trade/service area,Some college
721,2012,9,Homicide,0,M,26,Black,100,Other specified,HS/GED
722,2012,10,Suicide,0,M,65,White,100,Home,Some college
723,2012,9,Homicide,0,M,26,White,100,Street,Some college
724,2012,10,Suicide,0,M,52,White,100,Home,Some college
725,2012,10,Suicide,0,M,59,White,100,Other specified,HS/GED
726,2012,10,Homicide,0,M,28,Black,100,Street,HS/GED
727,2012,10,Homicide,0,M,47,Black,100,Street,Less than HS
728,2012,10,Suicide,0,M,65,White,100,Home,HS/GED
729,2012,9,Homicide,0,M,17,Black,100,Other unspecified,Less than HS
730,2012,10,Suicide,0,M,24,White,100,Other specified,HS/GED
731,2012,10,Suicide,0,M,45,White,100,Home,BA+
732,2012,10,Homicide,0,M,18,White,100,School/instiution,HS/GED
733,2012,9,Homicide,0,F,52,Black,100,Home,HS/GED
734,2012,9,Homicide,0,M,18,Black,100,Street,Less than HS
735,2012,9,Suicide,0,F,52,Black,100,Home,BA+
736,2012,9,Suicide,0,F,64,White,100,Home,HS/GED
737,2012,10,Homicide,0,F,62,White,100,Home,Some college
738,2012,10,Suicide,0,M,60,White,100,Home,BA+
739,2012,10,Suicide,0,M,53,White,100,Home,Some college
740,2012,10,Suicide,0,M,49,White,100,Home,HS/GED
741,2012,8,Suicide,0,M,35,White,100,Home,Less than HS
742,2012,10,Undetermined,0,M,21,White,100,Other unspecified,HS/GED
743,2012,10,Suicide,0,F,57,White,100,Home,Less than HS
744,2012,10,Undetermined,0,M,81,White,100,Other unspecified,HS/GED
745,2012,10,Suicide,0,M,50,White,100,Other specified,HS/GED
746,2012,10,Suicide,0,M,50,White,100,Street,HS/GED
747,2012,10,Suicide,0,M,89,White,100,Home,Less than HS
748,2012,10,Suicide,0,M,66,White,100,Home,HS/GED
749,2012,9,Suicide,0,F,61,White,100,Home,HS/GED
750,2012,10,Homicide,0,M,20,Black,100,Other unspecified,Less than HS
751,2012,10,Homicide,0,M,18,Black,100,Other unspecified,Less than HS
752,2012,10,Homicide,0,M,17,Black,100,Home,Less than HS
753,2012,10,Homicide,0,M,59,White,100,Home,Less than HS
754,2012,6,Homicide,0,M,20,Black,100,Other unspecified,HS/GED
755,2012,9,Homicide,0,M,34,Black,100,Other specified,HS/GED
756,2012,10,Suicide,0,M,56,White,100,Home,Some college
757,2012,9,Homicide,0,M,35,Black,100,Street,Less than HS
758,2012,10,Suicide,0,M,84,White,100,Home,HS/GED
759,2012,10,Suicide,0,M,86,White,100,Home,BA+
760,2012,9,Homicide,0,M,54,White,100,Other unspecified,Less than HS
761,2012,10,Suicide,0,M,83,White,100,Home,Some college
762,2012,10,Suicide,0,M,79,White,100,Home,Some college
763,2012,10,Suicide,0,M,75,White,100,Home,Some college
764,2012,10,Homicide,0,M,24,Black,100,Home,Less than HS
765,2012,10,Suicide,0,M,73,White,100,Home,BA+
766,2012,10,Homicide,0,M,26,White,100,Trade/service area,BA+
767,2012,10,Suicide,0,F,14,White,100,Home,Less than HS
768,2012,10,Suicide,0,M,18,Black,100,Home,Less than HS
769,2012,3,Suicide,0,M,49,White,100,Trade/service area,NA
770,2012,10,Suicide,0,F,47,White,100,Home,BA+
771,2012,8,Suicide,0,M,24,White,100,Other unspecified,HS/GED
772,2012,10,Suicide,0,F,63,White,100,Home,Less than HS
773,2012,10,Suicide,0,M,28,Black,100,Home,Less than HS
774,2012,10,Suicide,0,F,69,White,100,Home,Some college
775,2012,10,Suicide,0,M,55,White,100,Other unspecified,NA
776,2012,10,Homicide,0,M,21,White,100,Home,HS/GED
777,2012,10,Homicide,0,M,22,Black,100,Other specified,Some college
778,2012,10,Homicide,0,M,67,Black,100,Street,HS/GED
779,2012,11,Suicide,0,M,67,White,100,Home,Less than HS
780,2012,11,Suicide,0,M,74,White,100,Home,BA+
781,2012,9,Homicide,0,M,19,Black,100,Street,HS/GED
782,2012,10,Suicide,0,F,51,White,100,Trade/service area,Less than HS
783,2012,10,Homicide,0,M,19,Black,100,Trade/service area,Less than HS
784,2012,10,Homicide,0,F,29,Black,100,Home,Less than HS
785,2012,10,Homicide,0,M,30,Black,100,Home,Some college
786,2012,10,Homicide,0,M,17,White,100,Other unspecified,Less than HS
787,2012,10,Suicide,0,M,43,White,100,Home,Less than HS
788,2012,9,Suicide,0,M,20,Black,100,Street,HS/GED
789,2012,11,Suicide,0,M,66,White,100,Home,Some college
790,2012,10,Homicide,0,M,24,Black,100,Other unspecified,HS/GED
791,2012,10,Suicide,0,M,71,White,100,Home,HS/GED
792,2012,10,Suicide,0,F,80,White,100,Home,HS/GED
793,2012,10,Suicide,0,M,20,Black,100,Home,Less than HS
794,2012,10,Suicide,0,M,40,White,100,Other specified,Some college
795,2012,10,Suicide,0,F,58,White,100,Home,BA+
796,2012,10,Suicide,0,F,57,White,100,Home,Some college
797,2012,11,Suicide,0,M,30,White,100,Home,Some college
798,2012,11,Suicide,0,M,65,White,100,Home,HS/GED
799,2012,11,Suicide,0,M,56,White,100,Trade/service area,HS/GED
800,2012,11,Suicide,0,M,68,White,100,Home,BA+
801,2012,11,Suicide,0,M,37,White,100,Street,Some college
802,2012,11,Suicide,0,M,50,White,100,Home,HS/GED
803,2012,11,Suicide,0,M,45,White,100,Other unspecified,HS/GED
804,2012,9,Homicide,0,M,19,Black,100,Home,HS/GED
805,2012,11,Suicide,0,M,52,White,100,Other specified,BA+
806,2012,11,Suicide,0,M,55,White,100,Industrial/construction,Some college
807,2012,11,Suicide,0,M,48,White,100,School/instiution,HS/GED
808,2012,11,Homicide,0,M,71,Black,100,Home,Less than HS
809,2012,11,Suicide,0,M,82,White,100,Home,HS/GED
